return_id,order_id,product_id,customer_id,return_date,return_quantity,refund_amount,return_reason,return_status
9042778,5276364,20965,137367.0,2025-01-25,1,175.98,Wrong Item,Approved
9042779,5203385,21417,147830.0,2024-09-23,1,248.97,Quality Issue,Approved
9042780,5116114,20868,145812.0,2024-11-28,2,16563.2,Wrong Item,Approved
9042781,5161502,20300,142619.0,2026-06-09,4,180904.8,Damaged,Approved
9042782,5287327,20765,114185.0,2024-05-23,1,1670.44,Changed Mind,Approved
9042783,5161943,20685,108666.0,2026-04-30,1,778.59,Wrong Item,Approved
9042784,5033967,21343,137569.0,2024-12-07,1,37130.49,Wrong Item,Approved
9042785,5180144,20887,126595.0,2025-06-28,3,5989.3,Quality Issue,Approved
9042786,5347182,21791,146231.0,2024-10-29,2,1272.31,Quality Issue,Approved
9042787,5056939,21364,147245.0,2026-03-08,1,13463.18,Changed Mind,Approved
9042788,5057108,20716,105410.0,2024-03-19,2,3188.0,Wrong Item,Approved
9042789,5186465,21453,136274.0,2024-02-19,3,4336.05,Wrong Item,Approved
9042790,5427916,20722,109551.0,2025-06-01,1,1660.08,Not as Expected,Approved
9042791,5138076,21146,141866.0,2026-05-29,3,26326.32,Damaged,Approved
9042792,5454854,20366,112110.0,2024-06-24,1,34068.66,Not as Expected,Approved
9042793,5219823,20704,112559.0,2025-09-03,1,6840.24,Not as Expected,Approved
9042794,5221344,20072,109781.0,2026-05-14,1,2206.87,Damaged,Pending
9042795,5287348,21169,147074.0,2024-02-05,2,29104.02,Changed Mind,Approved
9042796,5164765,20932,110692.0,2024-11-02,1,641.36,Quality Issue,Approved
9042797,5335588,21289,117404.0,2024-11-05,2,10268.62,Wrong Item,Approved
9042798,5036413,20368,104859.0,2025-02-25,1,613.8,Changed Mind,Approved
9042799,5148151,21896,144754.0,2025-01-04,1,1704.7,Wrong Item,Approved
9042800,5219673,20323,124008.0,2025-05-07,1,19444.51,Quality Issue,Approved
9042801,5516125,20555,144958.0,2025-12-07,1,2029.25,Damaged,Approved
9042802,5218922,20700,142350.0,2024-09-03,2,53445.34,Not as Expected,Approved
9042803,5515478,21554,146266.0,2026-06-27,1,1893.35,Changed Mind,Approved
9042804,5429581,21405,105167.0,2026-06-29,1,413.57,Not as Expected,Approved
9042805,5017652,21948,136895.0,2026-04-20,1,14609.21,Not as Expected,Approved
9042806,5016737,21897,106257.0,2025-04-24,1,2121.1,Changed Mind,Approved
9042807,5393965,21051,140492.0,2025-09-26,2,94421.82,Wrong Item,Approved
9042808,5317423,20161,129007.0,2025-05-03,2,5380.14,Quality Issue,Approved
9042809,5517379,21157,105712.0,2025-10-11,1,2282.45,Damaged,Approved
9042810,5303902,21794,113174.0,2025-06-09,1,5299.41,Changed Mind,Approved
9042811,5271164,20382,102196.0,2026-03-09,1,4155.65,Changed Mind,Approved
9042812,5286316,21698,147503.0,2025-10-27,2,1417.73,Quality Issue,Approved
9042813,5374837,21857,134296.0,2026-06-02,3,3721.68,Wrong Item,Approved
9042814,5355956,20537,128272.0,2024-12-12,2,10533.04,Not as Expected,Approved
9042815,5055605,20633,139065.0,2024-08-15,1,8095.91,Damaged,Approved
9042816,5503706,21250,109274.0,2025-02-23,1,9469.71,Damaged,Approved
9042817,5202510,20604,130213.0,2025-12-25,1,1926.17,Wrong Item,Approved
9042818,5085922,20126,117209.0,2024-12-19,1,2114.6,Not as Expected,Approved
9042819,5467632,21361,142924.0,2026-02-28,2,15889.78,Wrong Item,Approved
9042820,5288319,21737,101391.0,2026-05-02,1,2183.96,Wrong Item,Approved
9042821,5393722,20530,106788.0,2026-01-06,1,3992.89,Damaged,Approved
9042822,5441069,21304,128903.0,2025-06-03,1,572.83,Changed Mind,Approved
9042823,5184500,20388,110585.0,2025-06-13,1,6119.5,Wrong Item,Approved
9042824,5138377,21202,129070.0,2025-01-26,1,9424.8,Changed Mind,Approved
9042825,5338648,20834,117131.0,2024-11-06,1,4177.19,Not as Expected,Approved
9042826,5242146,20602,147302.0,2025-05-04,1,16229.52,Wrong Item,Approved
9042827,5452051,20490,133101.0,2025-05-21,2,4999.05,Changed Mind,Approved
9042828,5464670,20655,141867.0,2024-09-18,1,900.57,Not as Expected,Approved
9042829,5246206,21826,146031.0,2025-06-22,2,528.83,Damaged,Approved
9042830,5509136,21464,147116.0,2026-01-09,1,7352.55,Quality Issue,Approved
9042831,5529465,21319,111885.0,2025-04-13,1,553.26,Changed Mind,Approved
9042832,5048278,20456,120235.0,2025-01-15,1,1588.19,Not as Expected,Approved
9042833,5311808,21452,119136.0,2026-06-04,1,48333.7,Not as Expected,Approved
9042834,5138874,20692,106514.0,2026-01-15,1,6630.12,Quality Issue,Approved
9042835,5112579,21301,120668.0,2026-03-20,1,7880.99,Changed Mind,Approved
9042836,5004854,20009,113262.0,2024-04-21,1,2894.27,Wrong Item,Approved
9042837,5371650,20886,141274.0,2024-02-23,1,358.7,Damaged,Approved
9042838,5168212,20374,110391.0,2025-02-20,2,7932.0,Damaged,Approved
9042839,5262661,21297,107300.0,2025-07-11,2,2637.8,Changed Mind,Approved
9042840,5537962,21164,130082.0,2026-03-18,1,6087.02,Changed Mind,Approved
9042841,5342240,21880,126354.0,2025-08-17,1,10083.61,Wrong Item,Approved
9042842,5034733,20223,101150.0,2026-01-07,1,4294.33,Quality Issue,Approved
9042843,5298579,20939,148367.0,2024-12-02,2,3044.76,Not as Expected,Approved
9042844,5306420,20369,132826.0,2026-03-23,1,1110.47,Wrong Item,Approved
9042845,5247476,21389,102680.0,2025-04-27,1,16866.07,Not as Expected,Approved
9042846,5166236,21325,118796.0,2025-02-26,2,4348.13,Not as Expected,Approved
9042847,5380148,20547,132706.0,2026-01-22,1,17605.19,Not as Expected,Approved
9042848,5263817,21642,116902.0,2024-07-16,2,36426.06,Quality Issue,Approved
9042849,5134576,21274,113485.0,2024-01-21,1,7241.25,Wrong Item,Approved
9042850,5287915,20271,147605.0,2025-12-29,1,4874.37,Quality Issue,Approved
9042851,5428761,20619,131458.0,2026-06-28,1,12166.3,Wrong Item,Approved
9042852,5191602,21601,122871.0,2024-08-15,1,175.27,Not as Expected,Approved
9042853,5290530,21475,115530.0,2025-06-15,3,78202.66,Wrong Item,Approved
9042854,5511786,20924,114661.0,2025-07-09,1,9777.34,Quality Issue,Approved
9042855,5008950,20471,126944.0,2025-05-06,1,7590.06,Not as Expected,Approved
9042856,5247307,20363,139819.0,2025-05-08,1,727.6,Changed Mind,Approved
9042857,5093431,20879,114545.0,2024-02-26,2,33889.5,Quality Issue,Approved
9042858,5043854,20862,132919.0,2025-10-05,2,14661.79,Quality Issue,Approved
9042859,5317645,20502,100511.0,2025-05-08,1,2122.36,Wrong Item,Approved
9042860,5240863,20863,124136.0,2025-12-01,2,4303.57,Not as Expected,Approved
9042861,5133793,20022,111823.0,2024-05-04,1,31714.89,Wrong Item,Approved
9042862,5359637,21119,118705.0,2024-10-24,1,6213.09,Quality Issue,Approved
9042863,5537929,21825,116374.0,2024-11-13,1,4761.65,Wrong Item,Approved
9042864,5492401,21849,119887.0,2025-01-04,1,7735.11,Wrong Item,Approved
9042865,5030123,21381,102973.0,2026-03-13,1,6013.07,Quality Issue,Approved
9042866,5284828,21753,112184.0,2025-01-17,1,3808.79,Changed Mind,Approved
9042867,5307078,21517,135501.0,2026-02-01,2,7549.6,Quality Issue,Approved
9042868,5333008,21935,115856.0,2024-09-19,3,28046.22,Quality Issue,Approved
9042869,5135510,21321,102564.0,2026-06-18,2,18324.4,Quality Issue,Approved
9042870,5016180,21281,120604.0,2025-04-05,1,21244.6,Changed Mind,Approved
9042871,5241246,21351,104717.0,2024-09-11,1,1526.2,Quality Issue,Approved
9042872,5130558,20552,102047.0,2024-05-24,2,5586.82,Quality Issue,Approved
9042873,5466112,20361,148091.0,2025-09-17,1,1481.98,Not as Expected,Approved
9042874,5531373,21591,121907.0,2024-07-16,1,6303.15,Not as Expected,Approved
9042875,5508567,20859,124218.0,2024-02-21,1,2205.59,Wrong Item,Approved
9042876,5500901,20128,105865.0,2026-06-26,3,9653.34,Changed Mind,Approved
9042877,5444739,20028,101016.0,2025-11-14,2,553.66,Not as Expected,Approved
9042878,5194320,21418,122130.0,2026-06-22,1,771.08,Damaged,Approved
9042879,5112330,20169,134372.0,2024-03-20,1,2231.84,Not as Expected,Approved
9042880,5529849,20169,143576.0,2024-03-27,1,2355.83,Quality Issue,Approved
9042881,5240825,21992,148638.0,2024-03-29,1,7636.98,Wrong Item,Approved
9042882,5155241,21697,118556.0,2025-12-20,1,2212.53,Quality Issue,Approved
9042883,5240940,20513,149760.0,2026-07-13,2,2012.18,Not as Expected,Approved
9042884,5091116,20511,135952.0,2024-05-08,1,22925.72,Damaged,Approved
9042885,5338208,20554,119250.0,2024-07-26,1,278.14,Quality Issue,Approved
9042886,5159290,20498,129588.0,2025-01-16,2,2570.21,Not as Expected,Approved
9042887,5447642,21975,148170.0,2025-04-07,1,3419.93,Quality Issue,Approved
9042888,5198746,20655,128678.0,2024-03-19,1,1006.52,Wrong Item,Approved
9042889,5275559,21908,135453.0,2024-10-03,1,33950.15,Changed Mind,Approved
9042890,5166430,21760,100234.0,2026-01-17,1,9212.56,Wrong Item,Approved
9042891,5382221,20814,125250.0,2025-07-30,2,3260.58,Damaged,Approved
9042892,5206973,21616,138413.0,2025-06-28,2,7968.41,Quality Issue,Approved
9042893,5153723,20320,117520.0,2025-08-31,2,2263.79,Not as Expected,Approved
9042894,5495792,21185,138879.0,2024-06-18,3,88897.8,Damaged,Approved
9042895,5484326,21384,136987.0,2025-06-12,1,4723.08,Quality Issue,Approved
9042896,5512789,21624,107945.0,2025-03-23,1,40914.9,Damaged,Approved
9042897,5234158,21871,146380.0,2024-07-13,2,33562.26,Wrong Item,Approved
9042898,5280118,21661,100073.0,2024-07-12,1,867.58,Changed Mind,Approved
9042899,5088163,21636,120812.0,2024-12-11,1,172.1,Not as Expected,Approved
9042900,5368265,21475,121048.0,2025-05-09,1,30667.71,Not as Expected,Approved
9042901,5547963,21905,137137.0,2025-09-05,1,3079.14,Not as Expected,Approved
9042902,5273333,21186,122297.0,2026-03-14,2,15300.06,Wrong Item,Approved
9042903,5511121,20040,105655.0,2024-07-26,1,7795.75,Wrong Item,Approved
9042904,5020820,20848,115138.0,2024-03-18,1,11947.41,Not as Expected,Approved
9042905,5209326,21399,149469.0,2025-02-13,2,813.71,Not as Expected,Approved
9042906,5387351,21258,103128.0,2026-03-28,2,67525.48,Not as Expected,Approved
9042907,5015002,21461,107001.0,2024-04-18,3,7143.26,Damaged,Approved
9042908,5443965,21474,112418.0,2024-04-12,5,12022.8,Damaged,Approved
9042909,5319990,21374,106137.0,2024-06-27,4,25642.08,Not as Expected,Approved
9042910,5490769,20841,116233.0,2026-06-12,2,29393.17,Damaged,Approved
9042911,5346800,20461,116679.0,2024-08-05,1,2205.25,Quality Issue,Approved
9042912,5194453,21925,113228.0,2025-07-31,2,3658.26,Changed Mind,Approved
9042913,5056028,20861,101045.0,2024-10-30,2,2056.81,Changed Mind,Approved
9042914,5143437,21840,100589.0,2024-04-04,1,12356.73,Changed Mind,Approved
9042915,5396580,21205,128912.0,2024-04-26,1,2939.33,Quality Issue,Approved
9042916,5109569,20262,102250.0,2025-07-19,1,44950.24,Damaged,Approved
9042917,5324588,20100,139773.0,2025-06-03,1,2131.57,Not as Expected,Approved
9042918,5274929,20136,116138.0,2025-07-10,1,3726.35,Changed Mind,Approved
9042919,5410590,20089,109373.0,2024-02-29,1,990.61,Not as Expected,Approved
9042920,5180902,21125,109617.0,2025-10-11,1,2203.43,Changed Mind,Approved
9042921,5424178,20265,124565.0,2024-05-23,2,8911.8,Changed Mind,Approved
9042922,5441226,21561,145260.0,2026-07-27,1,3357.55,Changed Mind,Approved
9042923,5270863,20633,148910.0,2024-09-11,3,25716.42,Quality Issue,Approved
9042924,5101386,21047,130807.0,2025-10-28,1,30608.93,Changed Mind,Approved
9042925,5085456,20893,148629.0,2024-08-28,1,4602.74,Wrong Item,Approved
9042926,5159710,20696,101036.0,2026-05-05,1,7311.95,Quality Issue,Approved
9042927,5126175,20591,146635.0,2025-11-08,1,3140.26,Quality Issue,Approved
9042928,5451122,21648,122735.0,2024-03-10,2,7810.29,Wrong Item,Approved
9042929,5228666,20299,125546.0,2025-09-18,1,19327.77,Not as Expected,Approved
9042930,5175711,20053,142096.0,2025-05-03,1,47065.4,Wrong Item,Approved
9042931,5092819,21858,101672.0,2026-06-07,1,28309.83,Wrong Item,Approved
9042932,5057903,21338,117015.0,2025-06-06,1,8976.15,Not as Expected,Approved
9042933,5388421,20015,105879.0,2024-07-23,2,7171.1,Not as Expected,Approved
9042934,5526764,20142,130477.0,2026-02-10,1,639.58,Changed Mind,Approved
9042935,5384687,21747,145140.0,2024-05-01,2,3469.62,Quality Issue,Approved
9042936,5523832,21885,132619.0,2025-01-21,1,21188.79,Damaged,Approved
9042937,5005733,21389,101040.0,2024-01-20,3,59527.29,Damaged,Approved
9042938,5458401,21177,140231.0,2024-06-26,1,5708.17,Changed Mind,Approved
9042939,5133482,20642,111548.0,2025-06-28,1,1783.72,Damaged,Approved
9042940,5135968,21756,141927.0,2024-09-11,3,21825.29,Quality Issue,Approved
9042941,5347608,20939,104579.0,2024-02-21,3,3425.35,Quality Issue,Approved
9042942,5258840,21733,148370.0,2024-12-05,1,1187.77,Not as Expected,Approved
9042943,5390747,21686,116754.0,2025-01-21,1,10962.5,Quality Issue,Approved
9042944,5055888,20290,104824.0,2025-09-18,1,3129.25,Not as Expected,Approved
9042945,5493711,21248,149921.0,2025-10-23,1,1380.25,Not as Expected,Approved
9042946,5404594,21957,142934.0,2025-02-01,1,2692.47,Not as Expected,Approved
9042947,5121210,21770,112467.0,2024-12-26,1,3174.94,Quality Issue,Approved
9042948,5480207,21967,132424.0,2024-09-02,2,18203.56,Changed Mind,Approved
9042949,5329613,20698,104308.0,2026-05-27,2,31518.53,Not as Expected,Approved
9042950,5148069,21637,106759.0,2025-05-24,1,30936.22,Damaged,Approved
9042951,5473377,21615,145832.0,2026-07-05,2,476.87,Quality Issue,Approved
9042952,5267422,20481,125759.0,2025-10-17,1,242.2,Not as Expected,Approved
9042953,5289153,21443,139745.0,2025-12-20,1,33969.19,Changed Mind,Approved
9042954,5270251,21425,138925.0,2024-08-05,1,598.28,Quality Issue,Approved
9042955,5190642,20438,129811.0,2025-08-09,2,7236.02,Wrong Item,Approved
9042956,5036432,21636,133643.0,2024-12-15,1,162.54,Not as Expected,Approved
9042957,5414796,20210,106386.0,2024-10-22,1,44021.49,Quality Issue,Approved
9042958,5172832,20385,111978.0,2024-07-26,2,11402.5,Wrong Item,Approved
9042959,5353409,21427,115997.0,2026-05-31,5,79564.09, Quality Issue ,Approved
9042960,5357512,20528,147018.0,2026-02-09,3,37351.64,Damaged,Approved
9042961,5491824,20800,148552.0,2026-02-10,1,2175.58,Quality Issue,Approved
9042962,5337661,20699,103561.0,2025-03-07,1,6669.06,Changed Mind,Approved
9042963,5313156,21879,135402.0,2024-04-08,1,13501.59,Not as Expected,Approved
9042964,5116478,21799,121414.0,2025-11-28,1,2096.34,Damaged,Approved
9042965,5494097,21293,116292.0,2025-02-13,1,9692.87,Quality Issue,Approved
9042966,5485470,20727,130204.0,2025-07-03,1,3170.28,Quality Issue,Approved
9042967,5364485,20943,118573.0,2026-04-23,1,897.35,Changed Mind,Approved
9042968,5049207,20659,123531.0,2024-06-14,1,1936.03,Damaged,Approved
9042969,5234496,20584,124968.0,2025-08-01,2,6075.88,Not as Expected,Approved
9042970,5133858,20811,139890.0,2024-12-19,1,4694.38,Quality Issue,Approved
9042971,5334341,20196,134982.0,2024-08-16,1,5216.2,Quality Issue,Approved
9042972,5037237,20930,136179.0,2025-02-24,1,7022.78,Not as Expected,Approved
9042973,5015510,20604,129658.0,2024-03-20,3,5778.51,Quality Issue,Approved
9042974,5112041,21942,123926.0,2025-07-15,2,9575.56,Quality Issue,Approved
9042975,5460262,20134,128105.0,2026-07-05,1,116.46,Quality Issue,Approved
9042976,5377145,21994,122858.0,2024-11-09,1,11037.73,Damaged,Approved
9042977,5376940,21714,134528.0,2024-05-26,1,1572.19,Damaged,Approved
9042978,5203826,21278,142589.0,2025-07-06,1,1671.09,Changed Mind,Approved
9042979,5026749,20588,112051.0,2025-01-28,1,21232.09,Changed Mind,Approved
9042980,5190601,20513,104583.0,2024-02-21,1,1131.85, Wrong Item ,Approved
9042981,5312312,20428,111650.0,2024-08-14,1,2666.01,Wrong Item,Approved
9042982,5406714,21248,109249.0,2025-05-03,2,3067.22,Changed Mind,Approved
9042983,5501055,20233,125032.0,2025-07-28,1,15368.99,Damaged,Approved
9042984,5514064,21594,145297.0,2024-03-20,3,44448.94,Quality Issue,Approved
9042985,5491920,20495,108178.0,2025-06-26,1,28812.6,Changed Mind,Approved
9042986,5197924,21263,115723.0,2025-01-22,1,9508.92,Wrong Item,Approved
9042987,5522051,20442,140820.0,2024-04-06,3,73023.23,Changed Mind,Approved
9042988,5202048,20120,149092.0,2024-09-12,1,9539.62,Changed Mind,Approved
9042989,5295507,20348,108988.0,2025-08-28,1,34748.42,Quality Issue,Approved
9042990,5005534,21011,116069.0,2024-05-26,1,5940.51,Changed Mind,Approved
9042991,5306758,21635,110186.0,2026-04-08,1,1087.79,Wrong Item,Approved
9042992,5498004,21245,124961.0,2024-12-31,2,41917.52,Quality Issue,Approved
9042993,5336667,21752,111976.0,2025-01-10,3,6249.69,Quality Issue,Approved
9042994,5180559,21423,108979.0,2026-06-04,1,16376.88,Damaged,Approved
9042995,5190080,20763,144295.0,2025-09-15,2,3158.46,Quality Issue,Approved
9042996,5031724,20583,146382.0,2025-04-14,1,31134.98,Quality Issue,Approved
9042997,5264675,21750,144046.0,2025-10-29,1,30480.18,Not as Expected,Approved
9042998,5248388,20635,110791.0,2025-03-03,1,2307.27,Not as Expected,Approved
9042999,5057638,20371,119554.0,2024-09-16,5,35677.25,Not as Expected,Approved
9043000,5106738,20204,112332.0,2024-12-09,1,7701.72,Damaged,Approved
9043001,5438481,21645,131703.0,2024-11-17,1,1799.98,Damaged,Approved
9043002,5265955,20023,114465.0,2024-04-23,1,2484.8,Changed Mind,Approved
9043003,5043600,20031,107073.0,2024-09-09,1,29428.94,Changed Mind,Approved
9043004,5193047,20039,117317.0,2025-03-29,2,6518.26,Wrong Item,Approved
9043005,5289167,21421,144249.0,2024-05-22,1,7145.19,Quality Issue,Approved
9043006,5375813,20789,105904.0,2024-02-26,1,1449.59,Damaged,Approved
9043007,5319833,21743,138904.0,2025-07-12,1,2827.35,Not as Expected,Approved
9043008,5144383,21757,141431.0,2025-02-27,1,12406.06,Not as Expected,Approved
9043009,5381030,20457,147413.0,2024-05-12,1,9054.1,Changed Mind,Approved
9043010,5328461,20771,141034.0,2024-11-12,1,2392.53,Not as Expected,Approved
9043011,5376414,20701,132536.0,2025-12-17,1,2711.65,Quality Issue,Approved
9043012,5288143,20882,105961.0,2024-11-07,1,13810.42,Not as Expected,Approved
9043013,5317374,21323,127929.0,2024-07-06,1,9626.79,Damaged,Approved
9043014,5471718,20573,141999.0,2024-10-03,1,1400.78,Damaged,Approved
9043015,5009525,21602,130207.0,2024-03-12,1,2474.79,Wrong Item,Approved
9043016,5154371,20305,108807.0,2024-03-24,3,27526.53,Wrong Item,Approved
9043017,5111208,21174,121448.0,2025-07-16,1,1481.34,Quality Issue,Approved
9043018,5234408,20593,123739.0,2024-04-02,1,5412.79,Wrong Item,Approved
9043019,5353510,21119,148804.0,2025-01-11,1,7766.36,Not as Expected,Approved
9043020,5059579,21575,134626.0,2024-05-19,1,36423.5,Wrong Item,Approved
9043021,5418466,21647,102305.0,2024-05-26,3,1024.9,Not as Expected,Approved
9043022,5138790,20710,146314.0,2025-08-28,2,6454.06,Quality Issue,Approved
9043023,5041381,20009,134061.0,2024-11-01,1,2604.84,Damaged,Approved
9043024,5252267,20521,101026.0,2025-07-10,2,10314.28,Quality Issue,Approved
9043025,5104539,20928,106505.0,2025-08-10,1,38038.24,Not as Expected,Approved
9043026,5139893,21518,142582.0,2024-11-19,2,9562.64,Changed Mind,Approved
9043027,5099661,21926,117700.0,2025-06-30,1,3141.12,Damaged,Approved
9043028,5405130,20363,141184.0,2024-08-13,1,970.14,Not as Expected,Approved
9043029,5225662,21596,113527.0,2024-05-20,1,1164.54,Not as Expected,Approved
9043030,5133398,21303,101065.0,2025-07-26,2,3821.94,Not as Expected,Approved
9043031,5067080,21786,133173.0,2024-12-20,2,10315.76,Quality Issue,Approved
9043032,5237731,20704,111934.0,2025-10-03,1,6460.23,Damaged,Approved
9043033,5291101,20620,102179.0,2024-09-16,1,2498.79,Not as Expected,Approved
9043034,5393157,21130,136472.0,2025-12-16,1,2444.33,Wrong Item,Approved
9043035,5457551,20733,104949.0,2025-08-24,2,17602.28,Changed Mind,Approved
9043036,5003212,21622,104895.0,2024-07-25,1,23795.86,Quality Issue,Approved
9043037,5238722,20422,108766.0,2025-12-30,1,7258.62,Quality Issue,Approved
9043038,5248697,21620,144845.0,2025-03-16,1,1803.88,Wrong Item,Approved
9043039,5030495,20970,116693.0,2024-10-30,1,14100.07,Changed Mind,Approved
9043040,5306784,21097,107577.0,2025-03-12,2,4470.25,Changed Mind,Approved
9043041,5260424,20124,131059.0,2024-02-15,1,12976.3,Damaged,Approved
9043042,5002331,20974,103922.0,2024-11-20,1,1590.77,Quality Issue,Approved
9043043,5431758,21646,134556.0,2025-03-11,1,1576.72,Changed Mind,Approved
9043044,5376703,21603,144976.0,2026-06-12,1,398.37,Wrong Item,Approved
